m_x,xsec
2300.0,0.0001830404030139698
2310.0,0.00017715880660168682
2320.0,0.00017094180435579332
2330.0,0.00016406733808116566
2340.0,0.0001582840603999504
2350.0,0.00015529636805795464
2360.0,0.00015133542078563442
2370.0,0.00014190676187972323
2380.0,0.0001389503565522428
2390.0,0.0001328181323970118
2400.0,0.0001288294078606016
2410.0,0.00012538779824298096
2420.0,0.00012096186396990538
2430.0,0.00011587571482513153
2440.0,0.00011265326138229834
2450.0,0.0001075289917225071
2460.0,0.00010572530771656583
2470.0,9.986438814521042e-05
2480.0,9.822484536446022e-05
2490.0,9.355315224053232e-05
2500.0,9.313506184653842e-05
2510.0,8.75758161073588e-05
2520.0,8.508289208643253e-05
2530.0,8.256531063837262e-05
2540.0,7.851472801617613e-05
2550.0,7.586591442274371e-05
2560.0,7.53338374205364e-05
2570.0,7.331524689484703e-05
2580.0,7.024793918512398e-05
2590.0,6.639651449707018e-05
2600.0,6.522948192222868e-05
2610.0,6.265723397673911e-05
2620.0,6.163358669045023e-05
2630.0,5.911011621727593e-05
2640.0,5.685384596524585e-05
2650.0,5.509014379062682e-05
2660.0,5.378464103240757e-05
2670.0,5.1143140857598604e-05
2680.0,4.9199446168922006e-05
2690.0,4.805019895942425e-05
2700.0,4.617856874027261e-05
2710.0,4.4553730194003425e-05
2720.0,4.297420583358852e-05
2730.0,4.1908355590113506e-05
2740.0,4.0684687277626797e-05
2750.0,4.0827675959481e-05
2760.0,3.943924276590749e-05
2770.0,3.7389363371294484e-05
2780.0,3.5522812171454204e-05
2790.0,3.443432684989355e-05
2800.0,3.3728308786749066e-05
2810.0,3.2515592250400255e-05
2820.0,3.150966598834455e-05
2830.0,3.0334503730680016e-05
2840.0,2.9304597784561627e-05
2850.0,2.8869419799519532e-05
2860.0,2.796331697027157e-05
2870.0,2.6341243875041185e-05
2880.0,2.6188329858360902e-05
2890.0,2.5422691374775282e-05
2900.0,2.478680305740873e-05
2910.0,2.3698104289372805e-05
2920.0,2.2742371607109444e-05
2930.0,2.2420381074392486e-05
2940.0,2.1518033588713516e-05
2950.0,2.131534532091889e-05
2960.0,2.039773417039825e-05
2970.0,1.958453784253639e-05
2980.0,1.876878725392449e-05
2990.0,1.855851634657053e-05
3000.0,1.773728926735147e-05
3010.0,1.7267436417221635e-05
3020.0,1.697877901343364e-05
3030.0,1.6261368348087298e-05
3040.0,1.58813253095003e-05
3050.0,1.499620493077798e-05
3060.0,1.4633719763924567e-05
3070.0,1.438226562668962e-05
3080.0,1.393418961648406e-05
3090.0,1.3423135063062226e-05
3100.0,1.2990328331880473e-05
3110.0,1.238721060557011e-05
3120.0,1.2306167757391751e-05
3130.0,1.1912616913953514e-05
3140.0,1.1394315076797094e-05
3150.0,1.1245820706709403e-05
3160.0,1.0951128882364508e-05
3170.0,1.0632720845076945e-05
3180.0,1.0188300937489502e-05
3190.0,9.884232730105023e-06
3200.0,9.658005043811334e-06
3210.0,9.436806347725931e-06
3220.0,9.263178666746385e-06
3230.0,8.815192746828858e-06
3240.0,8.60410414234766e-06
3250.0,8.272605483266725e-06
3260.0,7.8993781067683e-06
3270.0,7.876570251347386e-06
3280.0,7.568332623640709e-06
3290.0,7.371509858202386e-06
3300.0,7.038610862600279e-06
3310.0,6.907309945030786e-06
3320.0,6.603581325419091e-06
3330.0,6.432271980335885e-06
3340.0,6.210586897152191e-06
3350.0,6.140166028579171e-06
3360.0,5.808107894853055e-06
3370.0,5.821814276944189e-06
3380.0,5.585951967927587e-06
3390.0,5.346618698188255e-06
3400.0,5.358852062954628e-06
3410.0,5.048999471054442e-06
3420.0,5.034041216767544e-06
3430.0,4.791448561367678e-06
3440.0,4.642383857841692e-06
3450.0,4.442636872168072e-06
3460.0,4.385715687926685e-06
3470.0,4.27907481502426e-06
3480.0,4.166391000647722e-06
3490.0,3.992004586270926e-06
3500.0,3.911883141659809e-06
3510.0,3.8458272455149e-06
3520.0,3.7462278097649785e-06
3530.0,3.5857907831048057e-06
3540.0,3.467753778705209e-06
3550.0,3.3981918655520333e-06
3560.0,3.332791884421288e-06
3570.0,3.157369374831018e-06
3580.0,3.082530631792777e-06
3590.0,2.99661904443608e-06
3600.0,2.860357870940345e-06
3610.0,2.8260967557756604e-06
3620.0,2.7559872531630396e-06
3630.0,2.6854926173665956e-06
3640.0,2.5404133929285613e-06
3650.0,2.527509264016426e-06
3660.0,2.4198566346713015e-06
3670.0,2.4135343825272507e-06
3680.0,2.3083210768877966e-06
3690.0,2.240163805289329e-06
3700.0,2.1919825179928212e-06
3710.0,2.0880875307021194e-06
3720.0,2.035054247348309e-06
3730.0,2.0052798096790545e-06
3740.0,1.9122019961627736e-06
3750.0,1.8701083947220516e-06
3760.0,1.8212850125255165e-06
3770.0,1.749639175457179e-06
3780.0,1.7109776500862307e-06
3790.0,1.6533951897790098e-06
3800.0,1.6366520006334704e-06
3810.0,1.577831757281111e-06
3820.0,1.5369303701451437e-06
3830.0,1.5036721356511965e-06
3840.0,1.4537758510649066e-06
3850.0,1.3938038513130566e-06
3860.0,1.3668154991871653e-06
3870.0,1.3310630265691712e-06
3880.0,1.3100470559095762e-06
3890.0,1.2624018241942526e-06
3900.0,1.2065629664658327e-06
3910.0,1.18443400720429e-06
3920.0,1.1646383849370536e-06
3930.0,1.1233776845722106e-06
3940.0,1.1014848521113157e-06
3950.0,1.0446113327714576e-06
3960.0,1.0199314840094644e-06
3970.0,1.0152746224979903e-06
3980.0,9.68856418750685e-07
3990.0,9.398617465557979e-07
4000.0,9.261696567945522e-07
4010.0,8.980334434286904e-07
4020.0,8.738833158989768e-07
4030.0,8.340311476237554e-07
4040.0,8.233446243010248e-07
4050.0,7.851220310764026e-07
4060.0,7.768895279988795e-07
4070.0,7.415594722621214e-07
4080.0,7.287569521581917e-07
4090.0,7.111951845649223e-07
4100.0,6.936856615117722e-07
4110.0,6.746005894725204e-07
4120.0,6.540480497288977e-07
4130.0,6.390369344555221e-07
4140.0,6.067008454720567e-07
4150.0,6.02643986629072e-07
4160.0,6.019980873184073e-07
4170.0,5.595773240007919e-07
4180.0,5.480411871314352e-07
4190.0,5.344587391202811e-07
4200.0,5.271973101888391e-07
4210.0,5.019138686872779e-07
4220.0,4.871032296654991e-07
4230.0,4.813747814254635e-07
4240.0,4.606538928176715e-07
4250.0,4.5478364332879043e-07
4260.0,4.3855682830249734e-07
4270.0,4.2292513125124565e-07
4280.0,4.0432879925748113e-07
4290.0,4.0782439445732226e-07
4300.0,3.8567120501959607e-07
4310.0,3.79195774941636e-07
4320.0,3.6988169107743905e-07
4330.0,3.5522887256089253e-07
4340.0,3.478804544607399e-07
4350.0,3.4360914823778324e-07
4360.0,3.3314810377219106e-07
4370.0,3.1602693509586873e-07
4380.0,3.1154161272211853e-07
4390.0,3.08511907595922e-07
4400.0,2.9735789356230207e-07
4410.0,2.854636576966534e-07
4420.0,2.8045528720274635e-07
4430.0,2.690054133771939e-07
4440.0,2.6374724301298525e-07
4450.0,2.544792344535711e-07
4460.0,2.4894794141507945e-07
4470.0,2.440051116059313e-07
4480.0,2.4036931004782344e-07
4490.0,2.2815185779241158e-07
4500.0,2.2024096644922403e-07
4510.0,2.198720573737951e-07
4520.0,2.0871076739613073e-07
4530.0,2.0365067746324607e-07
4540.0,2.0124391258458214e-07
4550.0,1.955926056548817e-07
4560.0,1.8894660070615587e-07
4570.0,1.8339988961885673e-07
4580.0,1.7874504814531694e-07
4590.0,1.744464935075944e-07
4600.0,1.6809664786093516e-07
4610.0,1.6629754752106004e-07
4620.0,1.547895555662357e-07
4630.0,1.5747623813597824e-07
4640.0,1.4957646691891678e-07
4650.0,1.4530078178412538e-07
4660.0,1.436952860213374e-07
4670.0,1.410063778753935e-07
4680.0,1.3438398260151085e-07
4690.0,1.3156635916868884e-07
4700.0,1.2580302376149917e-07
4710.0,1.243545615901205e-07
4720.0,1.2140452926148953e-07
4730.0,1.1883762190925883e-07
4740.0,1.1296262254596845e-07
4750.0,1.1310325324995885e-07
4760.0,1.0726677879317299e-07
4770.0,1.0538013382950057e-07
4780.0,1.0077883398935236e-07
4790.0,9.82056096992988e-08
4800.0,9.684037646250106e-08
4810.0,9.183970275188047e-08
4820.0,9.014841871080747e-08
4830.0,8.757603915026003e-08
4840.0,8.720315928747766e-08
4850.0,8.395237451180422e-08
4860.0,8.133334662834308e-08
4870.0,7.975957374889177e-08
4880.0,7.66216848953344e-08
4890.0,7.349072720913506e-08
4900.0,7.341938536149698e-08
4910.0,7.023252879960013e-08
4920.0,6.986439095588321e-08
4930.0,6.744007283639545e-08
4940.0,6.50691855226292e-08
4950.0,6.343846108990968e-08
4960.0,6.178071435289682e-08
4970.0,5.999990163625452e-08
4980.0,5.799680316319608e-08
4990.0,5.664726470549413e-08
5000.0,5.5936124425172845e-08
5010.0,5.347219204710212e-08
5020.0,5.2471115932813655e-08
5030.0,5.118638160620514e-08
5040.0,4.955608478710629e-08
5050.0,4.8925475161892294e-08
