m,effs
1895.0,0.8626971462574264
1900.0,0.8627277160113104
1905.0,0.8627580364443207
1910.0,0.8627881100584911
1915.0,0.862817939326061
1920.0,0.8628475266898867
1925.0,0.8628768745638445
1930.0,0.8629059853332293
1935.0,0.8629348613551447
1940.0,0.8629635049588901
1945.0,0.8629919184463382
1950.0,0.86302010409231
1955.0,0.8630480641449422
1960.0,0.8630758008260484
1965.0,0.8631033163314769
1970.0,0.8631306128314605
1975.0,0.8631576924709633
1980.0,0.8631845573700199
1985.0,0.8632112096240712
1990.0,0.8632376513042943
1995.0,0.8632638844579276
2000.0,0.8632899111085903
2005.0,0.8633157332565985
2010.0,0.8633413528792745
2015.0,0.8633667719312539
2020.0,0.8633919923447851
2025.0,0.8634170160300275
2030.0,0.8634418448753423
2035.0,0.863466480747581
2040.0,0.8634909254923686
2045.0,0.8635151809343827
2050.0,0.8635392488776287
2055.0,0.8635631311057105
2060.0,0.8635868293820973
2065.0,0.8636103454503872
2070.0,0.8636336810345653
2075.0,0.8636568378392596
2080.0,0.8636798175499921
2085.0,0.8637026218334265
2090.0,0.8637252523376124
2095.0,0.8637477106922257
2100.0,0.8637699985088056
2105.0,0.8637921173809884
2110.0,0.8638140688847368
2115.0,0.8638358545785672
2120.0,0.8638574760037733
2125.0,0.8638789346846457
2130.0,0.8639002321286895
2135.0,0.8639213698268373
2140.0,0.863942349253661
2145.0,0.8639631718675785
2150.0,0.8639838391110594
2155.0,0.8640043524108256
2160.0,0.8640247131780513
2165.0,0.8640449228085582
2170.0,0.8640649826830092
2175.0,0.8640848941670988
2180.0,0.8641046586117402
2185.0,0.8641242773532517
2190.0,0.8641437517135375
2195.0,0.8641630830002689
2200.0,0.8641822725070608
2205.0,0.8642013215136467
2210.0,0.8642202312860513
2215.0,0.86423900307676
2220.0,0.8642576381248867
2225.0,0.8642761376563385
2230.0,0.8642945028839791
2235.0,0.8643127350077894
2240.0,0.8643308352150249
2245.0,0.8643488046803727
2250.0,0.8643666445661055
2255.0,0.8643843560222324
2260.0,0.86440194018665
2265.0,0.8644193981852886
2270.0,0.8644367311322586
2275.0,0.8644539401299942
2280.0,0.8644710262693943
2285.0,0.8644879906299627
2290.0,0.8645048342799454
2295.0,0.8645215582764667
2300.0,0.8645381636656632
2305.0,0.8645546514828157
2310.0,0.8645710227524797
2315.0,0.8645872784886139
2320.0,0.8646034196947069
2325.0,0.8646194473639025
2330.0,0.864635362479123
2335.0,0.8646511660131907
2340.0,0.8646668589289481
2345.0,0.8646824421793767
2350.0,0.8646979167077132
2355.0,0.8647132834475655
2360.0,0.8647285433230255
2365.0,0.8647436972487824
2370.0,0.8647587461302325
2375.0,0.864773690863589
2380.0,0.8647885323359893
2385.0,0.8648032714256019
2390.0,0.8648179090017307
2395.0,0.8648324459249189
2400.0,0.8648468830470514
2405.0,0.8648612212114547
2410.0,0.8648754612529973
2415.0,0.8648896039981875
2420.0,0.86490365026527
2425.0,0.8649176008643221
2430.0,0.8649314565973475
2435.0,0.8649452182583693
2440.0,0.8649588866335226
2445.0,0.8649724625011445
2450.0,0.8649859466318636
2455.0,0.864999339788689
2460.0,0.8650126427270967
2465.0,0.865025856195116
2470.0,0.8650389809334144
2475.0,0.8650520176753815
2480.0,0.8650649671472116
2485.0,0.8650778300679853
2490.0,0.8650906071497506
2495.0,0.8651032990976019
2500.0,0.8651159066097588
2505.0,0.8651284303776438
2510.0,0.8651408710859586
2515.0,0.86515322941276
2520.0,0.8651655060295343
2525.0,0.8651777016012709
2530.0,0.8651898167865353
2535.0,0.8652018522375405
2540.0,0.8652138086002186
2545.0,0.8652256865142898
2550.0,0.8652374866133322
2555.0,0.8652492095248503
2560.0,0.8652608558703415
2565.0,0.8652724262653633
2570.0,0.8652839213195985
2575.0,0.865295341636921
2580.0,0.8653066878154586
2585.0,0.8653179604476571
2590.0,0.8653291601203423
2595.0,0.8653402874147825
2600.0,0.8653513429067481
2605.0,0.8653623271665729
2610.0,0.865373240759213
2615.0,0.8653840842443055
2620.0,0.8653948581762264
2625.0,0.8654055631041483
2630.0,0.8654161995720961
2635.0,0.8654267681190037
2640.0,0.8654372692787683
2645.0,0.8654477035803055
2650.0,0.8654580715476028
2655.0,0.8654683736997728
2660.0,0.8654786105511056
2665.0,0.8654887826111209
2670.0,0.8654988903846188
2675.0,0.8655089343717306
2680.0,0.865518915067969
2685.0,0.865528832964277
2690.0,0.8655386885470767
2695.0,0.8655484822983183
2700.0,0.8655582146955262
2705.0,0.8655678862118474
2710.0,0.8655774973160976
2715.0,0.865587048472806
2720.0,0.8655965401422624
2725.0,0.8656059727805606
2730.0,0.8656153468396435
2735.0,0.865624662767346
2740.0,0.8656339210074391
2745.0,0.8656431219996721
2750.0,0.8656522661798146
2755.0,0.8656613539796986
2760.0,0.8656703858272594
2765.0,0.8656793621465765
2770.0,0.8656882833579135
2775.0,0.865697149877758
2780.0,0.8657059621188611
2785.0,0.8657147204902756
2790.0,0.8657234253973951
2795.0,0.8657320772419911
2800.0,0.8657406764222512
2805.0,0.8657492233328152
2810.0,0.8657577183648129
2815.0,0.865766161905899
2820.0,0.8657745543402895
2825.0,0.8657828960487969
2830.0,0.8657911874088652
2835.0,0.8657994287946038
2840.0,0.8658076205768224
2845.0,0.8658157631230643
2850.0,0.8658238567976394
2855.0,0.8658319019616577
2860.0,0.8658398989730615
2865.0,0.8658478481866574
2870.0,0.8658557499541484
2875.0,0.8658636046241655
2880.0,0.8658714125422978
2885.0,0.8658791740511245
2890.0,0.8658868894902443
2895.0,0.8658945591963056
2900.0,0.8659021835030367
2905.0,0.8659097627412744
2910.0,0.8659172972389931
2915.0,0.865924787321334
2920.0,0.865932233310633
2925.0,0.8659396355264485
2930.0,0.8659469942855895
2935.0,0.8659543099021432
2940.0,0.8659615826875011
